uniqueid,ts,speed
it_350424061037741,1/31/2023 2:56,0
it_350424061037741,1/31/2023 2:57,0
it_350424061037824,1/31/2023 2:26,0
it_350424061037824,1/31/2023 2:27,0
it_350424061037824,1/31/2023 2:28,0
it_350424061037824,1/31/2023 2:29,0
it_350424061037824,1/31/2023 2:30,1
it_350424061037824,1/31/2023 2:31,0
it_350424061037824,1/31/2023 2:32,0
it_350424061037824,1/31/2023 2:33,1
it_350424061037824,1/31/2023 2:34,0
it_350424061037824,1/31/2023 2:35,0
it_350424061037824,1/31/2023 2:36,0
it_350424061037824,1/31/2023 2:37,0
it_350424061037824,1/31/2023 2:38,0
it_350424061037824,1/31/2023 2:39,0
it_350424061037824,1/31/2023 2:40,0
it_350424061037824,1/31/2023 2:41,0
it_350424061037824,1/31/2023 2:42,1
it_350424061037824,1/31/2023 2:43,0
it_350424061037824,1/31/2023 2:44,0
it_350424061037824,1/31/2023 2:45,0
it_350424061037824,1/31/2023 2:46,1
it_350424061037824,1/31/2023 2:47,0
it_350424061037824,1/31/2023 2:48,1
it_350424061037824,1/31/2023 2:49,0
it_350424061037824,1/31/2023 2:50,0
it_350424061037824,1/31/2023 2:51,0
it_350424061037824,1/31/2023 2:52,0
it_350424061037824,1/31/2023 2:53,0
it_350424061037824,1/31/2023 2:54,0
it_350424061037824,1/31/2023 2:55,0
it_350424061037824,1/31/2023 2:56,0
it_350424061037824,1/31/2023 2:57,0
it_350424061037899,1/31/2023 2:26,0
it_350424061037899,1/31/2023 2:27,0
it_350424061037899,1/31/2023 2:28,0
it_350424061037899,1/31/2023 2:29,0
it_350424061037899,1/31/2023 2:30,0
it_350424061037899,1/31/2023 2:31,0
it_350424061037899,1/31/2023 2:32,0
it_350424061037899,1/31/2023 2:33,0
it_350424061037899,1/31/2023 2:34,0
it_350424061037899,1/31/2023 2:35,0
it_350424061037899,1/31/2023 2:36,0
it_350424061037899,1/31/2023 2:37,0
it_350424061037899,1/31/2023 2:38,0
it_350424061037899,1/31/2023 2:39,0
it_350424061037899,1/31/2023 2:40,0
it_350424061037899,1/31/2023 2:41,0
it_350424061037899,1/31/2023 2:42,0
it_350424061037899,1/31/2023 2:43,0
it_350424061037899,1/31/2023 2:44,0
it_350424061037899,1/31/2023 2:45,0
it_350424061037899,1/31/2023 2:46,0
it_350424061037899,1/31/2023 2:47,0
it_350424061037899,1/31/2023 2:48,0
it_350424061037899,1/31/2023 2:49,0
it_350424061037899,1/31/2023 2:50,0
it_350424061037899,1/31/2023 2:51,0
it_350424061037899,1/31/2023 2:52,0
it_350424061037899,1/31/2023 2:53,0
it_350424061037899,1/31/2023 2:54,0
it_350424061037899,1/31/2023 2:55,0
it_350424061037899,1/31/2023 2:56,0
it_350424061037899,1/31/2023 2:57,0
it_350424061037907,1/31/2023 2:25,0
it_350424061037907,1/31/2023 2:25,1
it_350424061037907,1/31/2023 2:25,0
it_350424061037907,1/31/2023 2:26,0
it_350424061037907,1/31/2023 2:26,0
it_350424061037907,1/31/2023 2:26,1
it_350424061037907,1/31/2023 2:26,1
it_350424061037907,1/31/2023 2:26,0
it_350424061037907,1/31/2023 2:26,1
it_350424061037907,1/31/2023 2:27,0
it_350424061037907,1/31/2023 2:27,0
it_350424061037907,1/31/2023 2:27,1
it_350424061037907,1/31/2023 2:27,0
it_350424061037907,1/31/2023 2:27,0
it_350424061037907,1/31/2023 2:27,0
it_350424061037907,1/31/2023 2:28,1
it_350424061037907,1/31/2023 2:28,1
it_350424061037907,1/31/2023 2:28,0
it_350424061037907,1/31/2023 2:28,0
it_350424061037907,1/31/2023 2:28,0
it_350424061037907,1/31/2023 2:28,0
it_350424061037907,1/31/2023 2:29,0
it_350424061037907,1/31/2023 2:29,0
it_350424061037907,1/31/2023 2:29,0
it_350424061037907,1/31/2023 2:29,0
it_350424061037907,1/31/2023 2:29,0
it_350424061037907,1/31/2023 2:29,1
it_350424061037907,1/31/2023 2:30,0
it_350424061037907,1/31/2023 2:30,1
it_350424061037907,1/31/2023 2:30,1
it_350424061037907,1/31/2023 2:30,0
it_350424061037907,1/31/2023 2:30,0
it_350424061037907,1/31/2023 2:30,0
it_350424061037907,1/31/2023 2:31,0
it_350424061037907,1/31/2023 2:31,0
it_350424061037907,1/31/2023 2:31,0
it_350424061037907,1/31/2023 2:31,0
it_350424061037907,1/31/2023 2:31,0
it_350424061037907,1/31/2023 2:31,0
it_350424061037907,1/31/2023 2:32,0
it_350424061037907,1/31/2023 2:32,0
it_350424061037907,1/31/2023 2:32,0
it_350424061037907,1/31/2023 2:32,0
it_350424061037907,1/31/2023 2:32,0
it_350424061037907,1/31/2023 2:32,0
it_350424061037907,1/31/2023 2:33,0
it_350424061037907,1/31/2023 2:33,0
it_350424061037907,1/31/2023 2:33,0
it_350424061037907,1/31/2023 2:33,0
it_350424061037907,1/31/2023 2:33,0
it_350424061037907,1/31/2023 2:33,0
it_350424061037907,1/31/2023 2:34,1
it_350424061037907,1/31/2023 2:34,0
it_350424061037907,1/31/2023 2:34,0
it_350424061037907,1/31/2023 2:34,1
it_350424061037907,1/31/2023 2:34,0
it_350424061037907,1/31/2023 2:34,0
it_350424061037907,1/31/2023 2:35,0
it_350424061037907,1/31/2023 2:35,0
it_350424061037907,1/31/2023 2:35,1
it_350424061037907,1/31/2023 2:35,0
it_350424061037907,1/31/2023 2:35,1
it_350424061037907,1/31/2023 2:35,0
it_350424061037907,1/31/2023 2:36,0
it_350424061037907,1/31/2023 2:36,1
it_350424061037907,1/31/2023 2:36,0
it_350424061037907,1/31/2023 2:36,0
it_350424061037907,1/31/2023 2:36,0
it_350424061037907,1/31/2023 2:36,0
it_350424061037907,1/31/2023 2:37,0
it_350424061037907,1/31/2023 2:37,0
it_350424061037907,1/31/2023 2:37,0
it_350424061037907,1/31/2023 2:37,0
it_350424061037907,1/31/2023 2:37,0
it_350424061037907,1/31/2023 2:37,0
it_350424061037907,1/31/2023 2:38,0
it_350424061037907,1/31/2023 2:38,0
it_350424061037907,1/31/2023 2:38,0
it_350424061037907,1/31/2023 2:38,0
it_350424061037907,1/31/2023 2:38,0
it_350424061037907,1/31/2023 2:38,0
it_350424061037907,1/31/2023 2:39,0
it_350424061037907,1/31/2023 2:39,0
it_350424061037907,1/31/2023 2:39,0
it_350424061037907,1/31/2023 2:39,0
it_350424061037907,1/31/2023 2:39,0
it_350424061037907,1/31/2023 2:39,0
it_350424061037907,1/31/2023 2:40,0
it_350424061037907,1/31/2023 2:40,0
it_350424061037907,1/31/2023 2:40,0
it_350424061037907,1/31/2023 2:40,1
it_350424061037907,1/31/2023 2:40,0
it_350424061037907,1/31/2023 2:40,0
it_350424061037907,1/31/2023 2:41,0
it_350424061037907,1/31/2023 2:41,1
it_350424061037907,1/31/2023 2:41,0
it_350424061037907,1/31/2023 2:41,0
it_350424061037907,1/31/2023 2:41,0
it_350424061037907,1/31/2023 2:41,1
it_350424061037907,1/31/2023 2:42,0
it_350424061037907,1/31/2023 2:42,0
it_350424061037907,1/31/2023 2:42,0
it_350424061037907,1/31/2023 2:42,0
it_350424061037907,1/31/2023 2:42,0
it_350424061037907,1/31/2023 2:42,0
it_350424061037907,1/31/2023 2:43,0
it_350424061037907,1/31/2023 2:43,0
it_350424061037907,1/31/2023 2:43,0
it_350424061037907,1/31/2023 2:43,0
it_350424061037907,1/31/2023 2:43,0
it_350424061037907,1/31/2023 2:43,0
it_350424061037907,1/31/2023 2:44,0
it_350424061037907,1/31/2023 2:44,0
it_350424061037907,1/31/2023 2:44,0
it_350424061037907,1/31/2023 2:44,0
it_350424061037907,1/31/2023 2:44,0
it_350424061037907,1/31/2023 2:44,0
it_350424061037907,1/31/2023 2:45,0
it_350424061037907,1/31/2023 2:45,0
it_350424061037907,1/31/2023 2:45,0
it_350424061037907,1/31/2023 2:45,0
it_350424061037907,1/31/2023 2:45,0
it_350424061037907,1/31/2023 2:45,0
it_350424061037907,1/31/2023 2:46,0
it_350424061037907,1/31/2023 2:46,0
it_350424061037907,1/31/2023 2:46,0
it_350424061037907,1/31/2023 2:46,0
it_350424061037907,1/31/2023 2:46,1
it_350424061037907,1/31/2023 2:46,0
it_350424061037907,1/31/2023 2:47,0
it_350424061037907,1/31/2023 2:47,0
it_350424061037907,1/31/2023 2:47,0
it_350424061037907,1/31/2023 2:47,0
it_350424061037907,1/31/2023 2:47,0
it_350424061037907,1/31/2023 2:47,0
it_350424061037907,1/31/2023 2:48,0
it_350424061037907,1/31/2023 2:48,0
it_350424061037907,1/31/2023 2:48,1
it_350424061037907,1/31/2023 2:48,0
it_350424061037907,1/31/2023 2:48,0
it_350424061037907,1/31/2023 2:48,0
it_350424061037907,1/31/2023 2:49,1
it_350424061037907,1/31/2023 2:49,0
it_350424061037907,1/31/2023 2:49,1
it_350424061037907,1/31/2023 2:49,0
it_350424061037907,1/31/2023 2:49,0
it_350424061037907,1/31/2023 2:49,0
it_350424061037907,1/31/2023 2:50,0
it_350424061037907,1/31/2023 2:50,0
it_350424061037907,1/31/2023 2:50,1
it_350424061037907,1/31/2023 2:50,1
it_350424061037907,1/31/2023 2:50,0
it_350424061037907,1/31/2023 2:50,0
it_350424061037907,1/31/2023 2:51,1
it_350424061037907,1/31/2023 2:51,1
it_350424061037907,1/31/2023 2:51,0
it_350424061037907,1/31/2023 2:51,0
it_350424061037907,1/31/2023 2:51,0
it_350424061037907,1/31/2023 2:51,0
it_350424061037907,1/31/2023 2:52,0
it_350424061037907,1/31/2023 2:52,1
it_350424061037907,1/31/2023 2:52,2
it_350424061037907,1/31/2023 2:52,0
it_350424061037907,1/31/2023 2:52,0
it_350424061037907,1/31/2023 2:52,1
it_350424061037907,1/31/2023 2:53,1
it_350424061037907,1/31/2023 2:53,1
it_350424061037907,1/31/2023 2:53,0
it_350424061037907,1/31/2023 2:53,1
it_350424061037907,1/31/2023 2:53,1
it_350424061037907,1/31/2023 2:53,1
it_350424061037907,1/31/2023 2:54,2
it_350424061037907,1/31/2023 2:54,1
it_350424061037907,1/31/2023 2:54,1
it_350424061037907,1/31/2023 2:54,1
it_350424061037907,1/31/2023 2:54,0
it_350424061037907,1/31/2023 2:54,0
it_350424061037907,1/31/2023 2:55,0
it_350424061037907,1/31/2023 2:55,0
it_350424061037907,1/31/2023 2:55,0
it_350424061037907,1/31/2023 2:55,0
it_350424061037907,1/31/2023 2:55,1
it_350424061037907,1/31/2023 2:55,0
it_350424061037907,1/31/2023 2:56,0
it_350424061037907,1/31/2023 2:56,0
it_350424061037907,1/31/2023 2:56,0
it_350424061037907,1/31/2023 2:56,0
it_350424061037907,1/31/2023 2:56,1
it_350424061037907,1/31/2023 2:56,0
it_350424061037907,1/31/2023 2:57,0
it_350424061037907,1/31/2023 2:57,1
it_350424061037980,1/31/2023 2:25,0
it_350424061037980,1/31/2023 2:26,1
it_350424061037980,1/31/2023 2:27,0
it_350424061037980,1/31/2023 2:28,1
it_350424061037980,1/31/2023 2:29,0
it_350424061037980,1/31/2023 2:29,3
it_350424061037980,1/31/2023 2:30,1
it_350424061037980,1/31/2023 2:30,4
it_350424061037980,1/31/2023 2:30,0
it_350424061037980,1/31/2023 2:30,0
it_350424061037980,1/31/2023 2:30,0
it_350424061037980,1/31/2023 2:30,2
it_350424061037980,1/31/2023 2:31,0
it_350424061037980,1/31/2023 2:31,2
it_350424061037980,1/31/2023 2:31,0
it_350424061037980,1/31/2023 2:31,0
it_350424061037980,1/31/2023 2:31,1
it_350424061037980,1/31/2023 2:31,2
it_350424061037980,1/31/2023 2:32,1
it_350424061037980,1/31/2023 2:32,1
it_350424061037980,1/31/2023 2:32,1
it_350424061037980,1/31/2023 2:32,1
it_350424061037980,1/31/2023 2:32,4
it_350424061037980,1/31/2023 2:32,0
it_350424061037980,1/31/2023 2:33,0
it_350424061037980,1/31/2023 2:33,4
it_350424061037980,1/31/2023 2:33,0
it_350424061037980,1/31/2023 2:33,0
it_350424061037980,1/31/2023 2:33,0
it_350424061037980,1/31/2023 2:33,0
it_350424061037980,1/31/2023 2:34,0
it_350424061037980,1/31/2023 2:34,0
it_350424061037980,1/31/2023 2:34,0
it_350424061037980,1/31/2023 2:34,0
it_350424061037980,1/31/2023 2:34,1
it_350424061037980,1/31/2023 2:34,0
it_350424061037980,1/31/2023 2:35,0
it_350424061037980,1/31/2023 2:35,0
it_350424061037980,1/31/2023 2:35,0
it_350424061037980,1/31/2023 2:35,0
it_350424061037980,1/31/2023 2:35,0
it_350424061037980,1/31/2023 2:35,0
it_350424061037980,1/31/2023 2:36,0
it_350424061037980,1/31/2023 2:36,0
it_350424061037980,1/31/2023 2:36,0
it_350424061037980,1/31/2023 2:36,0
it_350424061037980,1/31/2023 2:36,0
it_350424061037980,1/31/2023 2:36,1
it_350424061037980,1/31/2023 2:37,0
it_350424061037980,1/31/2023 2:37,1
it_350424061037980,1/31/2023 2:37,2
it_350424061037980,1/31/2023 2:37,0
it_350424061037980,1/31/2023 2:37,0
it_350424061037980,1/31/2023 2:37,0
it_350424061037980,1/31/2023 2:38,0
it_350424061037980,1/31/2023 2:38,0
it_350424061037980,1/31/2023 2:38,2
it_350424061037980,1/31/2023 2:38,0
it_350424061037980,1/31/2023 2:38,0
it_350424061037980,1/31/2023 2:38,0
it_350424061037980,1/31/2023 2:39,1
it_350424061037980,1/31/2023 2:40,0
it_350424061037980,1/31/2023 2:41,0
it_350424061037980,1/31/2023 2:42,0
it_350424061037980,1/31/2023 2:43,1
it_350424061037980,1/31/2023 2:43,0
it_350424061037980,1/31/2023 2:43,1
it_350424061037980,1/31/2023 2:44,1
it_350424061037980,1/31/2023 2:44,0
it_350424061037980,1/31/2023 2:44,2
it_350424061037980,1/31/2023 2:44,1
it_350424061037980,1/31/2023 2:44,0
it_350424061037980,1/31/2023 2:44,1
it_350424061037980,1/31/2023 2:45,1
it_350424061037980,1/31/2023 2:45,4
it_350424061037980,1/31/2023 2:45,0
it_350424061037980,1/31/2023 2:45,1
it_350424061037980,1/31/2023 2:45,0
it_350424061037980,1/31/2023 2:45,0
it_350424061037980,1/31/2023 2:46,1
it_350424061037980,1/31/2023 2:46,2
it_350424061037980,1/31/2023 2:46,5
it_350424061037980,1/31/2023 2:46,0
it_350424061037980,1/31/2023 2:46,1
it_350424061037980,1/31/2023 2:46,1
it_350424061037980,1/31/2023 2:47,1
it_350424061037980,1/31/2023 2:47,1
it_350424061037980,1/31/2023 2:47,0
it_350424061037980,1/31/2023 2:47,0
it_350424061037980,1/31/2023 2:47,0
it_350424061037980,1/31/2023 2:47,1
it_350424061037980,1/31/2023 2:48,0
it_350424061037980,1/31/2023 2:48,0
it_350424061037980,1/31/2023 2:48,0
it_350424061037980,1/31/2023 2:48,0
it_350424061037980,1/31/2023 2:48,2
it_350424061037980,1/31/2023 2:48,0
it_350424061037980,1/31/2023 2:49,0
it_350424061037980,1/31/2023 2:49,0
it_350424061037980,1/31/2023 2:49,0
it_350424061037980,1/31/2023 2:49,2
it_350424061037980,1/31/2023 2:49,1
it_350424061037980,1/31/2023 2:49,2
it_350424061037980,1/31/2023 2:50,0
it_350424061037980,1/31/2023 2:50,0
it_350424061037980,1/31/2023 2:50,1
it_350424061037980,1/31/2023 2:50,1
it_350424061037980,1/31/2023 2:50,1
it_350424061037980,1/31/2023 2:50,0
it_350424061037980,1/31/2023 2:51,0
it_350424061037980,1/31/2023 2:51,1
it_350424061037980,1/31/2023 2:51,3
it_350424061037980,1/31/2023 2:51,2
it_350424061037980,1/31/2023 2:51,2
it_350424061037980,1/31/2023 2:51,0
it_350424061037980,1/31/2023 2:52,1
it_350424061037980,1/31/2023 2:52,0
it_350424061037980,1/31/2023 2:52,1
it_350424061037980,1/31/2023 2:52,0
it_350424061037980,1/31/2023 2:52,1
it_350424061037980,1/31/2023 2:52,2
it_350424061037980,1/31/2023 2:53,0
it_350424061037980,1/31/2023 2:53,1
it_350424061037980,1/31/2023 2:53,0
it_350424061037980,1/31/2023 2:53,1
it_350424061037980,1/31/2023 2:53,0
it_350424061037980,1/31/2023 2:53,0
it_350424061037980,1/31/2023 2:54,0
it_350424061037980,1/31/2023 2:54,2
it_350424061037980,1/31/2023 2:54,0
it_350424061037980,1/31/2023 2:54,1
it_350424061037980,1/31/2023 2:54,0
it_350424061037980,1/31/2023 2:54,2
it_350424061037980,1/31/2023 2:55,0
it_350424061037980,1/31/2023 2:55,8
it_350424061037980,1/31/2023 2:55,4
it_350424061037980,1/31/2023 2:55,6
it_350424061037980,1/31/2023 2:55,3
it_350424061037980,1/31/2023 2:55,1
it_350424061037980,1/31/2023 2:56,1
it_350424061037980,1/31/2023 2:56,0
it_350424061037980,1/31/2023 2:56,1
it_350424061037980,1/31/2023 2:56,2
it_350424061037980,1/31/2023 2:56,0
it_350424061037980,1/31/2023 2:56,1
it_350424061037980,1/31/2023 2:57,2
it_350424061038004,1/31/2023 2:26,0
it_350424061038004,1/31/2023 2:27,0
it_350424061038004,1/31/2023 2:28,0
it_350424061038004,1/31/2023 2:29,0
it_350424061038004,1/31/2023 2:30,0
it_350424061038004,1/31/2023 2:31,0
it_350424061038004,1/31/2023 2:32,0
it_350424061038004,1/31/2023 2:33,0
it_350424061038004,1/31/2023 2:34,0
it_350424061038004,1/31/2023 2:35,0
it_350424061038004,1/31/2023 2:36,0
it_350424061038004,1/31/2023 2:37,0
it_350424061038004,1/31/2023 2:38,0
it_350424061038004,1/31/2023 2:39,0
it_350424061038004,1/31/2023 2:40,0
it_350424061038004,1/31/2023 2:41,0
it_350424061038004,1/31/2023 2:42,0
it_350424061038004,1/31/2023 2:43,0
it_350424061038004,1/31/2023 2:44,0
it_350424061038004,1/31/2023 2:45,0
it_350424061038004,1/31/2023 2:46,0
it_350424061038004,1/31/2023 2:47,0
it_350424061038004,1/31/2023 2:48,0
it_350424061038004,1/31/2023 2:49,0
it_350424061038004,1/31/2023 2:50,0
it_350424061038004,1/31/2023 2:51,0
it_350424061038004,1/31/2023 2:52,0
it_350424061038004,1/31/2023 2:53,0
it_350424061038004,1/31/2023 2:54,0
it_350424061038004,1/31/2023 2:55,0
it_350424061038004,1/31/2023 2:56,0
it_350424061038004,1/31/2023 2:57,0
it_350424061038053,1/31/2023 2:26,0
it_350424061038053,1/31/2023 2:27,0
it_350424061038053,1/31/2023 2:28,0
it_350424061038053,1/31/2023 2:29,0
it_350424061038053,1/31/2023 2:30,0
it_350424061038053,1/31/2023 2:31,0
it_350424061038053,1/31/2023 2:32,0
it_350424061038053,1/31/2023 2:33,0
it_350424061038053,1/31/2023 2:34,0
it_350424061038053,1/31/2023 2:35,0
it_350424061038053,1/31/2023 2:36,0
it_350424061038053,1/31/2023 2:37,0
it_350424061038053,1/31/2023 2:38,0
it_350424061038053,1/31/2023 2:39,0
it_350424061038053,1/31/2023 2:40,0
it_350424061038053,1/31/2023 2:41,0
it_350424061038053,1/31/2023 2:42,0
it_350424061038053,1/31/2023 2:43,0
it_350424061038053,1/31/2023 2:44,0
it_350424061038053,1/31/2023 2:45,0
it_350424061038053,1/31/2023 2:46,0
it_350424061038053,1/31/2023 2:47,0
it_350424061038053,1/31/2023 2:48,0
it_350424061038053,1/31/2023 2:49,0
it_350424061038053,1/31/2023 2:50,0
it_350424061038053,1/31/2023 2:51,0
it_350424061038053,1/31/2023 2:52,0
it_350424061038053,1/31/2023 2:53,0
it_350424061038053,1/31/2023 2:54,0
it_350424061038053,1/31/2023 2:55,0
it_350424061038053,1/31/2023 2:56,0
it_350424061038079,1/31/2023 2:26,0
it_350424061038079,1/31/2023 2:27,0
it_350424061038079,1/31/2023 2:28,1
it_350424061038079,1/31/2023 2:29,0
it_350424061038079,1/31/2023 2:30,0
it_350424061038079,1/31/2023 2:31,0
it_350424061038079,1/31/2023 2:32,0
it_350424061038079,1/31/2023 2:33,0
it_350424061038079,1/31/2023 2:34,0
it_350424061038079,1/31/2023 2:35,0
it_350424061038079,1/31/2023 2:36,0
it_350424061038079,1/31/2023 2:37,0
it_350424061038079,1/31/2023 2:38,0
it_350424061038079,1/31/2023 2:39,0
it_350424061038079,1/31/2023 2:40,0
it_350424061038079,1/31/2023 2:41,0
it_350424061038079,1/31/2023 2:42,0
it_350424061038079,1/31/2023 2:43,0
it_350424061038079,1/31/2023 2:44,0
it_350424061038079,1/31/2023 2:45,0
it_350424061038079,1/31/2023 2:46,0
it_350424061038079,1/31/2023 2:47,0
it_350424061038079,1/31/2023 2:48,0
it_350424061038079,1/31/2023 2:49,0
it_350424061038079,1/31/2023 2:50,0
it_350424061038079,1/31/2023 2:51,0
it_350424061038079,1/31/2023 2:52,0
it_350424061038079,1/31/2023 2:53,0
it_350424061038079,1/31/2023 2:54,0
it_350424061038079,1/31/2023 2:55,0
it_350424061038079,1/31/2023 2:56,0
it_350424061038079,1/31/2023 2:57,0
it_350424061038103,1/31/2023 2:25,0
it_350424061038103,1/31/2023 2:26,0
it_350424061038103,1/31/2023 2:27,0
it_350424061038103,1/31/2023 2:28,0
it_350424061038103,1/31/2023 2:29,0
it_350424061038103,1/31/2023 2:30,0
it_350424061038103,1/31/2023 2:31,0
it_350424061038103,1/31/2023 2:32,0
it_350424061038103,1/31/2023 2:33,0
it_350424061038103,1/31/2023 2:34,0
it_350424061038103,1/31/2023 2:35,0
it_350424061038103,1/31/2023 2:36,0
it_350424061038103,1/31/2023 2:37,0
it_350424061038103,1/31/2023 2:38,0
it_350424061038103,1/31/2023 2:39,0
it_350424061038103,1/31/2023 2:40,0
it_350424061038103,1/31/2023 2:41,0
it_350424061038103,1/31/2023 2:42,0
it_350424061038103,1/31/2023 2:43,0
it_350424061038103,1/31/2023 2:44,0
it_350424061038103,1/31/2023 2:45,0
it_350424061038103,1/31/2023 2:46,0
it_350424061038103,1/31/2023 2:47,0
it_350424061038103,1/31/2023 2:48,0
it_350424061038103,1/31/2023 2:49,0
it_350424061038103,1/31/2023 2:50,0
it_350424061038103,1/31/2023 2:51,0
it_350424061038103,1/31/2023 2:52,0
it_350424061038103,1/31/2023 2:53,0
it_350424061038103,1/31/2023 2:54,0
it_350424061038103,1/31/2023 2:55,0
it_350424061038103,1/31/2023 2:56,0
it_350424061038145,1/31/2023 2:26,0
it_350424061038145,1/31/2023 2:27,0
it_350424061038145,1/31/2023 2:28,0
it_350424061038145,1/31/2023 2:29,0
it_350424061038145,1/31/2023 2:30,0
it_350424061038145,1/31/2023 2:31,0
it_350424061038145,1/31/2023 2:32,0
it_350424061038145,1/31/2023 2:33,0
it_350424061038145,1/31/2023 2:34,0
it_350424061038145,1/31/2023 2:35,0
it_350424061038145,1/31/2023 2:36,0
it_350424061038145,1/31/2023 2:37,0
it_350424061038145,1/31/2023 2:38,0
it_350424061038145,1/31/2023 2:39,0
it_350424061038145,1/31/2023 2:40,0
it_350424061038145,1/31/2023 2:41,0
it_350424061038145,1/31/2023 2:42,0
it_350424061038145,1/31/2023 2:43,0
it_350424061038145,1/31/2023 2:44,0
it_350424061038145,1/31/2023 2:45,0
it_350424061038145,1/31/2023 2:46,0
it_350424061038145,1/31/2023 2:47,0
it_350424061038145,1/31/2023 2:48,0
it_350424061038145,1/31/2023 2:49,0
it_350424061038145,1/31/2023 2:50,0
it_350424061038145,1/31/2023 2:51,0
it_350424061038145,1/31/2023 2:52,0
it_350424061038145,1/31/2023 2:53,0
it_350424061038145,1/31/2023 2:54,0
it_350424061038145,1/31/2023 2:55,0
it_350424061038145,1/31/2023 2:56,0
it_350424061038145,1/31/2023 2:57,0
it_350424061038178,1/31/2023 2:25,0
it_350424061038178,1/31/2023 2:26,0
it_350424061038178,1/31/2023 2:27,0
it_350424061038178,1/31/2023 2:28,0
it_350424061038178,1/31/2023 2:29,0
it_350424061038178,1/31/2023 2:30,0
it_350424061038178,1/31/2023 2:31,0
it_350424061038178,1/31/2023 2:32,0
it_350424061038178,1/31/2023 2:33,0
it_350424061038178,1/31/2023 2:34,0
it_350424061038178,1/31/2023 2:35,0
it_350424061038178,1/31/2023 2:36,0
it_350424061038178,1/31/2023 2:37,0
it_350424061038178,1/31/2023 2:38,0
it_350424061038178,1/31/2023 2:39,0
it_350424061038178,1/31/2023 2:40,0
it_350424061038178,1/31/2023 2:41,0
it_350424061038178,1/31/2023 2:42,0
it_350424061038178,1/31/2023 2:43,0
it_350424061038178,1/31/2023 2:44,0
it_350424061038178,1/31/2023 2:45,0
it_350424061038178,1/31/2023 2:46,0
it_350424061038178,1/31/2023 2:47,0
it_350424061038178,1/31/2023 2:48,0
it_350424061038178,1/31/2023 2:49,0
it_350424061038178,1/31/2023 2:50,0
it_350424061038178,1/31/2023 2:51,0
it_350424061038178,1/31/2023 2:52,0
it_350424061038178,1/31/2023 2:53,0
it_350424061038178,1/31/2023 2:54,0
it_350424061038178,1/31/2023 2:55,0
it_350424061038202,1/31/2023 2:25,0
it_350424061038202,1/31/2023 2:26,0
it_350424061038202,1/31/2023 2:27,0
it_350424061038202,1/31/2023 2:28,0
it_350424061038202,1/31/2023 2:29,0
it_350424061038202,1/31/2023 2:30,0
it_350424061038202,1/31/2023 2:31,0
it_350424061038202,1/31/2023 2:32,0
it_350424061038202,1/31/2023 2:33,0
it_350424061038202,1/31/2023 2:34,0
it_350424061038202,1/31/2023 2:35,0
it_350424061038202,1/31/2023 2:36,0
it_350424061038202,1/31/2023 2:37,0
it_350424061038202,1/31/2023 2:38,0
it_350424061038202,1/31/2023 2:39,0
it_350424061038202,1/31/2023 2:40,0
it_350424061038202,1/31/2023 2:41,0
it_350424061038202,1/31/2023 2:42,0
it_350424061038202,1/31/2023 2:43,0
it_350424061038202,1/31/2023 2:44,0
it_350424061038202,1/31/2023 2:45,0
it_350424061038202,1/31/2023 2:46,0
it_350424061038202,1/31/2023 2:47,0
it_350424061038202,1/31/2023 2:48,0
it_350424061038202,1/31/2023 2:49,0
it_350424061038202,1/31/2023 2:50,0
it_350424061038202,1/31/2023 2:51,0
it_350424061038202,1/31/2023 2:52,0
it_350424061038202,1/31/2023 2:53,0
it_350424061038202,1/31/2023 2:54,0
it_350424061038202,1/31/2023 2:55,0
it_350424061038202,1/31/2023 2:56,0
it_350424061038251,1/31/2023 2:26,0
it_350424061038251,1/31/2023 2:27,0
it_350424061038251,1/31/2023 2:28,1
it_350424061038251,1/31/2023 2:29,1
it_350424061038251,1/31/2023 2:30,1
it_350424061038251,1/31/2023 2:31,0
it_350424061038251,1/31/2023 2:32,1
it_350424061038251,1/31/2023 2:33,1
it_350424061038251,1/31/2023 2:34,0
it_350424061038251,1/31/2023 2:35,0
it_350424061038251,1/31/2023 2:36,0
it_350424061038251,1/31/2023 2:37,0
it_350424061038251,1/31/2023 2:38,0
it_350424061038251,1/31/2023 2:39,0
it_350424061038251,1/31/2023 2:40,1
it_350424061038251,1/31/2023 2:41,1
it_350424061038251,1/31/2023 2:42,0
it_350424061038251,1/31/2023 2:43,1
it_350424061038251,1/31/2023 2:44,1
it_350424061038251,1/31/2023 2:45,0
it_350424061038251,1/31/2023 2:46,0
it_350424061038251,1/31/2023 2:47,0
it_350424061038251,1/31/2023 2:48,0
it_350424061038251,1/31/2023 2:49,0
it_350424061038251,1/31/2023 2:50,0
it_350424061038251,1/31/2023 2:51,0
it_350424061038251,1/31/2023 2:52,0
it_350424061038251,1/31/2023 2:53,0
it_350424061038251,1/31/2023 2:54,1
it_350424061038251,1/31/2023 2:55,1
it_350424061038251,1/31/2023 2:56,1
it_350424061038251,1/31/2023 2:57,0
it_350424061038293,1/31/2023 2:26,1
it_350424061038293,1/31/2023 2:27,0
it_350424061038293,1/31/2023 2:28,1
it_350424061038293,1/31/2023 2:29,1
it_350424061038293,1/31/2023 2:30,0
it_350424061038293,1/31/2023 2:31,1
it_350424061038293,1/31/2023 2:32,0
it_350424061038293,1/31/2023 2:33,0
it_350424061038293,1/31/2023 2:34,0
